what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904520078
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1331904523390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904523453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904531531
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1331904545625
error,log,,,"Inferior terminated",1331904545640
activated,perspective,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui.cPerspective",1331904553125
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331904553140
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1331904553187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1331904553187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331904565734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904574875
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331904575578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904575812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904580250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904581187
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331904635703
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331904686437
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331904686781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1331904689812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331904694640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1331904721937
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1331904722953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904723281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904728265
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331904739531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331904742671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904751921
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331904752515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904752875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904756968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904761609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904762687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904767343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904768359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904773015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904774187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904778859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904779750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904784390
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331904786390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331904795656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904797125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904797265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904802781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904807453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904808296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904812390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904814265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904818921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904819796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904822156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904825421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904829890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904831187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904834281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904836781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904839171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331904848234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904848359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904853000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904854234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904855750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904859843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904864515
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1331904865062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904865375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904870125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904871328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904875984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904877093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904881734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904882609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331904887250
